perno,address,dateFrom,dateTo,postcode,long,lat
776,"76 Fraser turnpike, Susantown, G35 4WZ",2006-01-07,2018-09-15 00:00:00,G35 4WZ,,
7760,"Studio 57, Kim meadows, Burgessville, G5D 9WP",2019-12-10,,G5D 9WP,,
7761,"Studio 2, Ian inlet, Perryfort, M3 4HF",2021-08-29,,M3 4HF,-2.2374,53.4809
7762,"39 Debra gardens, Port Hilarytown, L2D 8ZB",2020-12-06,,L2D 8ZB,,
7763,"Studio 4, Roy coves, Bryantshire, KT2E 6BT",2013-02-26,,KT2E 6BT,,
7764,"7 Carr dale, Port Alan, CV24 4WN",2021-01-16,,CV24 4WN,,
7765,"Flat 99e, Edwards spur, Lake Damian, SM1Y 2AA",2017-05-08,,SM1Y 2AA,,
7766,"097 Geoffrey ramp, Ellieton, IM6 7WZ",2012-02-11,,IM6 7WZ,-4.5659,54.1798
7767,"Flat 41, Newton springs, Reynoldsfort, W01 5AW",2004-01-31,,W01 5AW,,
7768,"689 Bryan inlet, New Louisefurt, CH01 9JW",2014-10-29,,CH01 9JW,,
7769,"Studio 40e, Wallis stravenue, Pratthaven, RG8 5UW",2011-02-16,,RG8 5UW,-1.1104555555555555,51.5314
777,"Flat 48, Elliot landing, New Malcolmchester, N1 4QN",2016-07-02,,N1 4QN,-0.0944,51.5362
7770,"Studio 1, Griffiths flats, Port Tracyfort, L49 2LS",2011-07-12,,L49 2LS,,
7771,"576 Chelsea forges, Lordbury, M9 5TW",2012-08-13,,M9 5TW,,
7771,"897 Joanna brooks, Hallchester, LN41 4AF",2012-11-07,,LN41 4AF,,
7772,"Flat 95, Khan spur, Knowlesfurt, BR29 0QD",2008-01-11,,BR29 0QD,,
7773,"724 Ryan club, North Barry, L05 9UY",2015-05-02,,L05 9UY,,
7774,"4 Cole villages, Lake Katyview, NG87 2XZ",2004-05-07,2017-09-08 00:00:00,NG87 2XZ,,
7774,"Studio 5, Rhys light, Port Lynn, WF1 0SL",2004-07-14,,WF1 0SL,-1.4771,53.7119
7774,"Flat 07, Lynda flat, Russellport, TA1B 3WU",2010-06-24,,TA1B 3WU,,
7775,"Studio 61, John neck, East Jameschester, CA0 4QS",2009-02-10,,CA0 4QS,,
7776,"46 Williamson rapids, North Raymond, PR9 5LL",2020-03-03,,PR9 5LL,-2.94928,53.6833
7777,"Studio 1, Danielle alley, Gilbertbury, G63 2XX",2012-11-21,,G63 2XX,-4.350012,56.05
7778,"30 Marie square, Hughesport, W6 9YZ",2018-06-19,,W6 9YZ,-0.2204,51.4925
7779,"Studio 5, Clare road, East Carlton, N7J 7BJ",2006-10-24,,N7J 7BJ,,
778,"015 Holly dale, Cameronburgh, M1 4UL",2005-06-16,2021-08-17 00:00:00,M1 4UL,-2.2374,53.4809
7780,"650 Joanna valley, Marilynside, BH4P 4JW",2021-07-31,,BH4P 4JW,,
7781,"Studio 73, Vanessa pines, Wrightland, M4 6FA",2019-12-17,,M4 6FA,-2.2374,53.4809
7782,"Flat 35N, Sian extensions, North Christian, LU2 0YY",2013-08-08,,LU2 0YY,-0.381975,51.9114
7783,"475 Kieran fort, Peterstad, N8G 2PP",2021-05-10,,N8G 2PP,,
7784,"6 Paige pine, New Elizabethstad, WS2 0HJ",2018-05-01,,WS2 0HJ,-1.984,52.5853
7785,"540 Kyle points, South Eileenfurt, B6A 7FQ",2004-02-06,,B6A 7FQ,,
7785,"Flat 00, Iqbal fall, Smithstad, M12 8GZ",2021-03-09,,M12 8GZ,-2.1916,53.4442
7786,"Flat 3, Glenn light, Owenshire, G6 5AB",2010-02-25,,G6 5AB,,
7786,"032 Graeme wall, Thomasborough, L07 3JJ",2016-08-06,,L07 3JJ,,
7786,"Studio 7, Francesca locks, Hilaryport, NE86 3JE",2017-12-31,,NE86 3JE,,
7787,"Flat 46j, Donna overpass, Timothyberg, MK1 4WD",2006-12-23,2013-03-31 00:00:00,MK1 4WD,-0.7271,52.0075
7788,"91 Sean drives, East Rossport, G3 5JX",2009-02-09,,G3 5JX,-4.2576,55.8651
7789,"5 Bradley circles, New Nicola, CV03 4XL",2011-08-16,,CV03 4XL,,
779,"Studio 36j, Sally cove, Bethanychester, TW32 4NP",2020-04-29,,TW32 4NP,,
7790,"874 Barker via, Parkerton, OX75 5ZW",2004-02-06,,OX75 5ZW,,
7790,"07 Matthew squares, Robinsonside, G97 2JR",2010-07-03,,G97 2JR,,
7790,"46 Hardy divide, Port Allanport, L52 8HY",2010-10-11,,L52 8HY,,
7791,"26 Nathan centers, Woodsmouth, HX9 6UX",2021-02-26,,HX9 6UX,,
7792,"Flat 16, Gardiner ville, North Robertton, BT2P 2XL",2010-03-30,,BT2P 2XL,,
7792,"40 Samantha knolls, New Maureenview, B7T 3LB",2014-03-08,,B7T 3LB,,
7793,"Flat 76, Holmes glens, West Gemmaton, TA1 4EF",2014-02-14,,TA1 4EF,-3.1091,51.0149
7794,"4 Nicholas views, North Lorraine, HU73 5DZ",2012-03-03,,HU73 5DZ,,
7795,"0 Edward terrace, Reeceshire, BH49 0ED",2015-12-05,,BH49 0ED,,
7796,"Studio 6, Gavin junction, South Joe, RG07 8RU",2004-05-29,,RG07 8RU,,
7796,"Flat 28, Jill squares, Fionaland, ST87 0RJ",2015-06-12,,ST87 0RJ,,
7796,"Studio 15, Walker stravenue, West Tonyfurt, RG8 0JX",2020-11-25,2021-06-15 00:00:00,RG8 0JX,-1.1104555555555555,51.5314
7797,"Studio 67, Georgia ranch, West Hazelton, IM1 1TB",2007-09-21,,IM1 1TB,-4.4833,54.15
7798,"Flat 04, Murphy plains, Brownmouth, S3 0PW",2006-10-31,,S3 0PW,-1.4659,53.383
7799,"Flat 3, Gavin roads, Hillburgh, E6A 7HS",2008-10-24,2014-11-16 00:00:00,E6A 7HS,,
78,"Studio 1, Hudson cliff, New Abigail, TW5 2XB",2015-03-05,,TW5 2XB,-0.3946,51.4836
780,"Studio 17K, Donald crescent, Matthewsburgh, LE1A 7BS",2010-10-09,,LE1A 7BS,,
7800,"6 Mathew plain, Whitemouth, TQ6R 7QY",2018-11-20,,TQ6R 7QY,,
7801,"30 Todd curve, North Abdul, M4 8JZ",2014-07-16,,M4 8JZ,-2.2374,53.4809
7802,"09 Harding gateway, Huntertown, W1G 9PT",2013-12-24,,W1G 9PT,-0.1257,51.5085
7802,"3 Harding shore, East Hannah, B79 8FE",2018-05-05,,B79 8FE,-1.6657125,52.7068
7803,"Flat 21y, Lee ford, New Rebecca, NR4 5WS",2018-08-29,2021-02-24 00:00:00,NR4 5WS,1.24368,52.6288
7804,"Studio 10Q, Robinson radial, West Katherinemouth, NE97 0PY",2013-08-12,,NE97 0PY,,
7805,"50 Patricia curve, Raymondfort, SE5A 3ZN",2010-10-10,,SE5A 3ZN,,
7806,"Flat 6, Garner trail, Kathleenfurt, DN6P 6WJ",2014-09-01,,DN6P 6WJ,,
7807,"Flat 8, Francesca skyway, Port Teresamouth, N62 3AT",2006-04-19,,N62 3AT,,
7807,"Studio 69, Eileen light, Mohammedview, TQ43 1BT",2019-10-01,,TQ43 1BT,,
7807,"8 Davies station, Aliborough, L0 1YL",2020-06-14,,L0 1YL,,
7808,"Flat 46u, Grace mountains, East Tracy, W5B 4LQ",2010-12-05,,W5B 4LQ,,
7808,"Studio 14, Mills union, Lake Lesley, N2 0PB",2011-04-11,2019-09-03 00:00:00,N2 0PB,-0.1531,51.59
7808,"620 Janet square, Barnettville, E6H 3WU",2013-10-02,,E6H 3WU,,
7809,"297 O'Connor summit, North Janicemouth, G7E 2RQ",2011-02-13,,G7E 2RQ,,
781,"Flat 93, Bell village, West Molly, ZE9M 3AL",2014-05-01,2010-07-28 00:00:00,ZE9M 3AL,,
7810,"Studio 35y, Carl village, Joshview, M84 1BP",2004-06-03,,M84 1BP,,
7811,"325 Andrea union, Lake Katiestad, SA50 8FL",2013-08-11,,SA50 8FL,,
7811,"Flat 29, Terence ports, East Lindaborough, W7 8QN",2019-12-24,,W7 8QN,-0.3358999999999999,51.5118
7812,"584 Young prairie, New Martyn, G1C 3HA",2018-01-27,2019-11-13 00:00:00,G1C 3HA,,
7813,"7 Wilkinson coves, North Russellburgh, E50 8LT",2005-03-05,,E50 8LT,,
7814,"208 Shepherd drive, Marshville, WN5 3HF",2005-10-19,,WN5 3HF,-2.7081,53.4979
7815,"458 Lee light, Leannefort, E9 3FU",2009-02-26,2011-03-03 00:00:00,E9 3FU,-0.0414,51.5384
7815,"Studio 02d, Ann cliff, Lake Ireneburgh, W80 5SX",2018-08-15,,W80 5SX,,
7816,"Studio 62H, Sharpe way, Gillianbury, S8 1ZX",2009-10-13,2005-12-12 00:00:00,S8 1ZX,-1.47815,53.3405
7817,"Studio 23, Dorothy causeway, Mandystad, KT1 7WF",2008-03-05,,KT1 7WF,-0.2974,51.4126
7817,"48 Brandon port, Lake Declan, EN92 0EH",2009-11-03,2021-07-19 00:00:00,EN92 0EH,,
7817,"Studio 06P, Diane lake, Denisside, HU28 6YX",2013-04-28,,HU28 6YX,,
7818,"Flat 84, Edwards extension, New Gareth, G73 4LA",2017-06-12,,G73 4LA,-4.2138,55.8289
7818,"Flat 76, King street, Pottsville, PL47 9XP",2018-09-19,,PL47 9XP,,
7818,"Flat 35, Douglas extensions, Jademouth, B2A 9ZN",2020-05-17,,B2A 9ZN,,
7819,"Flat 9, Adams cliff, East Cheryl, HA4W 3ST",2005-10-23,2020-08-30 00:00:00,HA4W 3ST,,
782,"Studio 70, Roger ville, West Phillip, WC2N 5PP",2005-07-02,,WC2N 5PP,-0.1257,51.5085
7820,"24 Hazel pines, South Liammouth, M05 6AW",2012-01-07,,M05 6AW,,
7820,"Studio 8, Bruce coves, Lake Denise, N64 9GY",2015-10-27,,N64 9GY,,
7820,"Studio 35X, Katie valley, North Lee, M86 8ZG",2016-06-23,,M86 8ZG,,
7821,"Studio 66, Owen throughway, South Jasonburgh, L2T 3XB",2015-08-28,,L2T 3XB,,
7822,"Studio 86K, Howell locks, Lake Sara, L2 7HS",2005-06-12,,L2 7HS,-2.9779,53.4106
7823,"44 Taylor mews, New Katherineview, NP3M 8AT",2013-12-17,,NP3M 8AT,,
7824,"Studio 10Z, Green crossing, Lake Russellborough, HD47 9EE",2021-01-27,,HD47 9EE,,
7825,"Flat 97, Adams camp, Joneston, IV47 0WD",2006-10-25,,IV47 0WD,-6.352169999999999,57.2773
7826,"47 Catherine viaduct, South Ruthville, S25 8QT",2012-07-13,2015-05-09 00:00:00,S25 8QT,-1.2177,53.3656
7827,"6 Clarke mission, East Claireborough, DG4E 4DG",2016-10-25,2019-01-31 00:00:00,DG4E 4DG,,
7828,"Flat 04, Graham knoll, Bretthaven, DT34 1LR",2004-02-10,,DT34 1LR,,
7829,"264 Martin street, Daviesburgh, M7T 7PG",2019-03-26,,M7T 7PG,,
783,"818 Alexandra manor, North Tracey, M7J 8UG",2020-10-07,,M7J 8UG,,
7830,"Studio 59, Hilton hills, New Harrietfurt, ZE38 6RZ",2013-01-24,,ZE38 6RZ,,
7830,"4 Brooks unions, Whittakerborough, S81 4NU",2017-04-27,,S81 4NU,-1.12515,53.3261
7830,"735 Mandy greens, Port Brett, PR0 1WR",2019-11-07,,PR0 1WR,-2.6839,53.7588
7831,"2 Eric fields, Port Marcus, E51 4NU",2017-02-20,2020-11-17 00:00:00,E51 4NU,,
7832,"183 Gary mountain, Carrollton, ME22 4EL",2007-02-22,,ME22 4EL,,
7832,"Studio 41, Vaughan shores, New Alberthaven, HD8P 6LG",2008-09-27,2011-09-30 00:00:00,HD8P 6LG,,
7833,"Flat 1, Carly rapid, Conormouth, PO9 0JF",2007-02-10,,PO9 0JF,-0.9909,50.8397
7834,"7 Timothy islands, North Jean, L36 5PN",2009-08-03,,L36 5PN,-2.84805,53.4091
7835,"Flat 1, Wilkinson cove, Ashleyfurt, DH1X 8AF",2021-10-08,2015-10-24 00:00:00,DH1X 8AF,,
7836,"09 Rita harbors, Rileyview, E34 6WU",2009-01-30,2021-08-17 00:00:00,E34 6WU,,
7837,"Studio 65T, Rogers cliffs, Jonesborough, CW2 5QP",2021-05-15,,CW2 5QP,-2.4137,53.0495
7838,"9 Henry trafficway, Benjaminton, DH6 5DU",2017-09-07,,DH6 5DU,-1.4842055555555556,54.7189
7839,"5 Moss ridges, North Guy, S3C 4FG",2019-05-19,,S3C 4FG,,
784,"6 Amelia roads, Smithview, N18 5UQ",2010-08-14,,N18 5UQ,-0.0583,51.6091
7840,"22 Melissa forges, Daviesstad, CT43 6WP",2021-06-12,,CT43 6WP,,
7841,"Flat 4, Simon motorway, New Frankshire, PE8V 9HF",2003-12-21,2018-05-09 00:00:00,PE8V 9HF,,
7841,"Studio 13, Stewart manor, Spencermouth, S0 0UX",2017-05-07,,S0 0UX,,
7842,"Flat 95i, Annette dam, South Jeanstad, B96 1HE",2006-11-10,2012-11-17 00:00:00,B96 1HE,-1.9580875,52.2581
7842,"760 Barnes shores, Jenniferhaven, HS9 7HG",2009-01-27,,HS9 7HG,-7.47429090909091,56.9721
7842,"118 Clark burgs, Johnsonstad, ML4N 7FT",2015-07-31,,ML4N 7FT,,
7843,"699 Price throughway, East Clareburgh, TS1 0AH",2018-04-30,,TS1 0AH,-1.2348,54.5762
7844,"2 John green, Lake Edward, BR0R 3JN",2006-05-31,2018-01-22 00:00:00,BR0R 3JN,,
7844,"Flat 84E, Sharp parks, Sheilaton, N6B 6FS",2015-10-25,,N6B 6FS,,
7845,"Studio 4, Diana branch, Robertsberg, M25 6DP",2013-05-22,,M25 6DP,-2.2833,53.5333
7846,"874 Davis glens, South Brendaland, TA85 0TY",2006-08-14,,TA85 0TY,,
7847,"281 Holly tunnel, Khanstad, RG1 7AY",2018-04-04,,RG1 7AY,-0.9711,51.4563
7848,"92 Ward skyway, Ahmedside, N26 7PN",2014-07-07,2012-05-21 00:00:00,N26 7PN,,
7849,"Flat 02s, Elliott manors, Walkermouth, S59 1QF",2006-11-27,,S59 1QF,,
785,"Studio 23c, Jemma station, East Anna, L43 4TU",2006-08-28,,L43 4TU,,
7850,"Flat 7, Webster pine, Russellstad, BT60 7AF",2011-03-20,,BT60 7AF,-6.779933333333333,54.2777
7851,"Studio 9, Wall well, West Kate, L7 2PR",2020-07-13,,L7 2PR,-2.9779,53.4106
7852,"Studio 3, Robin hills, East Josh, M1G 9AU",2017-07-25,2015-09-19 00:00:00,M1G 9AU,,
7852,"Studio 65h, Barrett park, East Katiehaven, NR66 4QY",2018-01-09,2020-04-09 00:00:00,NR66 4QY,,
7853,"296 King mall, Denisemouth, LA0 4ED",2004-05-29,,LA0 4ED,,
7854,"471 Barton via, Port Kimside, CB0B 3XX",2009-10-03,,CB0B 3XX,,
7855,"7 Warren trail, Ellismouth, M00 2LU",2019-11-26,,M00 2LU,,
7856,"33 Griffiths station, Peterberg, EN9Y 0YX",2013-11-09,2012-03-22 00:00:00,EN9Y 0YX,,
7857,"55 Karl trace, East Christopher, N40 2ZQ",2006-01-08,2021-01-19 00:00:00,N40 2ZQ,,
7858,"954 Crawford mission, New Ashleighstad, CH7 8LZ",2008-07-21,,CH7 8LZ,-3.163118181818182,53.1721
7859,"5 James forges, Moorebury, W86 4EN",2005-06-26,2016-03-20 00:00:00,W86 4EN,,
7859,"05 Alex mill, East Ericland, IM8 3YJ",2006-08-31,,IM8 3YJ,-4.3853,54.3227
786,"Flat 33e, Price forks, Hussainborough, DD1R 4JD",2012-04-10,,DD1R 4JD,,
786,"Studio 1, Alexander meadow, West Louiston, OL4Y 3YA",2019-06-04,2020-12-05 00:00:00,OL4Y 3YA,,
7860,"615 Murphy manors, Port Tracy, L0U 2LQ",2006-06-03,,L0U 2LQ,,
7861,"Studio 75, Baker union, Lake Jordanview, N1 1HJ",2004-05-12,,N1 1HJ,-0.0944,51.5362
7862,"02 Taylor drives, Akhtarmouth, M40 0BZ",2017-12-29,,M40 0BZ,-2.191,53.5041
7863,"Flat 70, Damien forge, Ronaldport, M5 3HQ",2021-01-21,2007-08-01 00:00:00,M5 3HQ,-2.2859,53.4792
7864,"8 Kelly dale, Atkinsview, E9 3ZJ",2012-06-24,2021-11-11 00:00:00,E9 3ZJ,-0.0414,51.5384
7865,"0 Amber cape, Briantown, E1B 0PB",2012-11-10,,E1B 0PB,,
7866,"040 Smith spurs, East Frederick, N93 4HS",2011-06-05,,N93 4HS,,
7867,"Flat 9, Walsh stream, Lake Brett, IP3M 9PB",2014-02-09,,IP3M 9PB,,
7868,"Studio 7, Leigh circles, Natashaton, G4 3AW",2005-01-23,,G4 3AW,-4.2576,55.8651
7868,"15 Ross point, North Joe, BD34 8FG",2021-03-24,,BD34 8FG,,
7869,"Flat 58v, Jenkins point, Lake Aaronville, DH64 8XB",2017-06-08,,DH64 8XB,,
787,"Studio 9, Philip station, New Mitchell, B2 8YA",2012-07-21,,B2 8YA,-1.8998,52.4814
7870,"Studio 8, Shane stravenue, West Nathanchester, LD74 5EA",2004-03-24,,LD74 5EA,,
7871,"56 Douglas rest, East Elaineport, W7 0WN",2004-11-17,,W7 0WN,-0.3358999999999999,51.5118
7872,"Studio 92Y, Taylor point, Jamesstad, BR6P 5RT",2009-08-12,2007-05-13 00:00:00,BR6P 5RT,,
7873,"67 Saunders common, Jordanland, NR2Y 0TQ",2012-04-20,2018-06-30 00:00:00,NR2Y 0TQ,,
7874,"68 Leonard parkways, South Gareth, TN2 8SF",2016-07-30,,TN2 8SF,0.3219,51.143
7875,"2 Hyde plains, New Carole, CT4 9GL",2010-02-23,,CT4 9GL,1.0575333333333334,51.2037
7876,"52 Kirsty inlet, Port Harry, WR16 0PZ",2021-04-25,,WR16 0PZ,,
7877,"3 Mitchell plains, South Damianborough, IG1 1SE",2008-10-20,,IG1 1SE,0.0728,51.5576
7877,"Studio 72g, Timothy rapids, West Declanshire, IM3 4SW",2015-01-15,,IM3 4SW,-4.4532,54.1733
7878,"608 Steven centers, Gordontown, TD24 6EY",2013-07-29,2019-05-08 00:00:00,TD24 6EY,,
7879,"Flat 17i, Robin corner, Stewartborough, DT0 7JF",2017-01-27,,DT0 7JF,,
788,"9 Peter landing, South Richardfurt, HU7 4WB",2016-04-06,,HU7 4WB,-0.3267,53.8171
7880,"Flat 13a, Hussain meadows, Carlyborough, S8 2FH",2018-05-17,,S8 2FH,-1.47815,53.3405
7881,"Studio 3, Bell rest, Charliefurt, SG20 6XT",2016-03-27,,SG20 6XT,,
7882,"25 Gerard mount, Tomland, TN34 7JH",2006-11-12,,TN34 7JH,0.5729,50.8552
7883,"36 Guy island, Davidport, WA6 9YN",2010-07-22,,WA6 9YN,-2.732791666666667,53.2454
7884,"Flat 95, Kathleen mission, North Patrick, N0 3NL",2017-09-03,,N0 3NL,,
7885,"098 Victor parks, West Sandraburgh, SR6E 1EL",2006-07-20,,SR6E 1EL,,
7886,"17 Teresa causeway, New Jamieview, LL67 9HR",2017-01-13,,LL67 9HR,-4.450275,53.3919
7887,"0 Hunt dam, Robinhaven, JE4 2DH",2016-03-02,,JE4 2DH,,
7888,"1 Gillian square, Lake Leslie, RH11 3AA",2018-01-24,,RH11 3AA,-0.2085,51.113
7889,"Studio 3, Rita light, Alexville, BL2 6ZS",2021-11-22,,BL2 6ZS,-2.391666666666667,53.5917
789,"Studio 24, Caroline motorway, Lake Christineberg, SN2A 3YL",2018-07-19,2018-05-31 00:00:00,SN2A 3YL,,
7890,"97 Maurice lakes, West Diane, E6 1GJ",2015-01-20,,E6 1GJ,0.049325,51.5333
7891,"Flat 6, Parsons keys, West Kyletown, HU2 6DQ",2013-12-05,,HU2 6DQ,-0.3353,53.7446
7892,"Flat 9, Wallis lodge, Hollystad, B48 4ES",2020-11-23,,B48 4ES,-1.95768,52.3675
7893,"Studio 67, Smith meadow, Fitzgeraldborough, BD0V 4RE",2021-05-18,2019-12-22 00:00:00,BD0V 4RE,,
7894,"213 Douglas corner, North Joshuafort, NR3 5RJ",2010-04-03,,NR3 5RJ,1.2983,52.6278
7895,"Studio 82v, Richards green, Sullivantown, S64 5FR",2021-08-11,,S64 5FR,-1.304275,53.4826
7896,"Flat 1, Clive river, Christianmouth, W71 3PP",2010-02-07,,W71 3PP,,
7896,"7 White ranch, New Marctown, L5 0AZ",2018-09-04,,L5 0AZ,-2.9779,53.4106
7897,"Studio 6, Justin grove, New Albert, N65 9NY",2021-12-04,,N65 9NY,,
7898,"Studio 82, Stewart flat, Osborneside, M53 8JN",2012-10-16,,M53 8JN,,
7899,"Flat 29V, Bailey row, North Sarahtown, SA1 1FE",2007-02-12,,SA1 1FE,-3.94848,51.644
79,"4 Harris garden, Frankton, S6C 1UG",2004-10-17,,S6C 1UG,,
790,"Studio 7, Kelly camp, Amandaview, WN8W 6DD",2017-11-02,,WN8W 6DD,,
7900,"Flat 82, Smith plains, Beverleyside, E33 6AZ",2018-03-19,,E33 6AZ,,
7901,"47 Brown islands, Port Hugh, DE76 5UU",2018-07-20,,DE76 5UU,,
7902,"Studio 20, O'Connor lake, Rhystown, TR9 4FJ",2015-07-29,,TR9 4FJ,-4.9333,50.4333
7903,"Flat 51H, Forster stravenue, North Jakechester, S29 5FF",2012-09-21,,S29 5FF,,
7904,"Studio 4, Grace stravenue, East Charlottetown, M6 0SE",2006-09-12,,M6 0SE,-2.2991,53.4926
7905,"170 Barrett freeway, East Billyborough, IV5X 8DY",2013-12-13,,IV5X 8DY,,
7906,"Flat 39x, Saunders pass, Port David, M01 4ES",2019-05-25,,M01 4ES,,
7907,"Studio 34Y, Marsh greens, West Shaun, G1W 3UP",2019-04-10,,G1W 3UP,,
7907,"44 Jodie coves, O'Neillside, GY9M 6TH",2019-04-18,,GY9M 6TH,,
7908,"41 Liam knoll, South Jemmashire, TW0V 0UA",2014-12-31,,TW0V 0UA,,
7908,"Flat 78j, Marian village, Port Martynmouth, N1 7PR",2019-04-21,,N1 7PR,-0.0944,51.5362
7909,"68 Mistry manor, New Gary, S51 8JL",2009-04-20,,S51 8JL,,
791,"92 Harrison corners, Jacobbury, M4D 0YH",2009-09-18,,M4D 0YH,,
7910,"Studio 19, June skyway, Brownberg, TA06 9LH",2008-07-09,,TA06 9LH,,
7911,"Studio 56, Jeremy road, South Yvonne, NN6 5HA",2005-08-15,2021-03-20 00:00:00,NN6 5HA,-0.9473697674418604,52.2925
7912,"Studio 4, Shirley run, New Ashleigh, L7E 5HQ",2005-09-11,,L7E 5HQ,,
7913,"5 Terry gardens, Christopherview, L4 0RN",2014-10-12,,L4 0RN,-2.9611,53.4378
7913,"Flat 1, Khan parkway, Graceland, L36 9XG",2016-04-25,,L36 9XG,-2.84805,53.4091
7914,"Studio 68, Howard lakes, Hutchinsonshire, WD28 4FD",2005-10-30,,WD28 4FD,,
7914,"8 Amy stream, South Marion, M07 5QN",2019-03-11,2012-04-01 00:00:00,M07 5QN,,
7915,"Flat 3, Hall isle, Thomaschester, RG8 1WU",2017-05-11,,RG8 1WU,-1.1104555555555555,51.5314
7916,"Studio 96j, Holland islands, Port Michael, S5 3DS",2004-04-22,,S5 3DS,,
7917,"547 Andrews canyon, Jacksonfort, NR61 9UJ",2006-07-11,,NR61 9UJ,,
7917,"110 Owen lock, South Shaun, B1J 4ZF",2013-05-22,,B1J 4ZF,,
7917,"Studio 5, Davis mountain, Lake Adrian, PL2B 4HH",2013-12-05,,PL2B 4HH,,
7918,"81 Howe forges, North Joyceshire, KT7 7JQ",2019-06-09,,KT7 7JQ,-0.3393,51.3896
7919,"57 Sarah manors, Lydiafurt, FK8 8XB",2010-01-20,,FK8 8XB,-4.228913513513514,56.145
792,"Flat 6, Banks glens, North Brian, G4D 4LX",2006-05-10,,G4D 4LX,,
7920,"Flat 70Y, Edwards shoals, Garyville, BR2V 5EB",2015-07-02,2019-10-10 00:00:00,BR2V 5EB,,
7921,"Flat 26, George mission, Burrowschester, EH39 6PH",2019-01-21,,EH39 6PH,-2.7334,56.0277
7922,"73 Rosie islands, Lake Nicola, E4E 2NP",2013-12-29,2018-09-09 00:00:00,E4E 2NP,,
7923,"7 Payne center, Dobsonport, N95 3HS",2018-08-05,2018-11-26 00:00:00,N95 3HS,,
7924,"Flat 94J, Darren gardens, New Kellytown, N80 3GY",2010-10-26,,N80 3GY,,
7925,"Flat 3, Hargreaves garden, East Danny, NG3H 1GS",2020-07-07,,NG3H 1GS,,
7926,"Flat 13e, Humphries greens, Gailburgh, LD4 0BX",2020-10-08,,LD4 0BX,-3.5358,52.1228
7927,"Studio 69, Bethany square, Kellyburgh, KY1V 6RJ",2021-01-02,,KY1V 6RJ,,
7928,"50 Sam brooks, Michaelchester, TS2R 1HP",2005-02-05,,TS2R 1HP,,
7929,"3 O'Brien trail, New Pauline, HD4 9AZ",2019-06-15,,HD4 9AZ,-1.7485,53.6114
793,"2 Middleton forges, Millsport, L88 4HL",2004-06-10,,L88 4HL,,
7930,"583 Davis isle, New Liamport, IP68 3TQ",2013-04-24,,IP68 3TQ,,
7931,"88 Lawrence mountains, West Amy, G66 5ZX",2014-12-21,,G66 5ZX,-4.154175,55.9407
7932,"93 Malcolm plaza, New Terryton, W5G 6RU",2017-01-28,,W5G 6RU,,
7933,"Flat 3, Thomas freeway, Houghtonberg, B8 3BD",2020-06-02,,B8 3BD,-1.8596,52.4916
7934,"89 Bennett forks, New Antony, YO6 6FJ",2011-01-01,,YO6 6FJ,,
7935,"0 Martin bridge, Ellisside, B1 0LJ",2016-08-28,2009-04-29 00:00:00,B1 0LJ,-1.8998,52.4814
7936,"91 Morgan mills, North Katieville, L71 0PR",2007-12-03,,L71 0PR,-2.9762500000000003,53.4373
7936,"93 Atkins stravenue, Thompsonberg, IV9V 7WA",2016-01-17,,IV9V 7WA,,
7937,"Flat 47T, Danny burg, Hayesmouth, SW89 7ZH",2017-06-02,,SW89 7ZH,,
7938,"Flat 3, Ross mountains, Hughesmouth, CO3M 8EZ",2005-04-05,,CO3M 8EZ,,
7939,"Studio 74, Simpson row, South Lesley, M2T 2XU",2017-07-31,,M2T 2XU,,
794,"Flat 52L, Rachel extension, East Davidville, S53 0XE",2012-01-06,,S53 0XE,,
7940,"Flat 7, Bruce oval, Lindafurt, BR2M 0UG",2012-06-25,2006-05-25 00:00:00,BR2M 0UG,,
7941,"3 Bailey spur, North Darrenshire, GU19 4RN",2021-10-07,,GU19 4RN,-0.688,51.3607
7942,"029 Brown meadows, Annbury, EN6 7RH",2010-12-21,,EN6 7RH,-0.1830999999999999,51.7034
7943,"605 Jordan square, Robertston, TF2H 1YY",2008-11-29,,TF2H 1YY,,
7944,"409 Jason avenue, New Eileenbury, NN0 2DJ",2019-07-06,,NN0 2DJ,,
7945,"1 Knowles terrace, East Joshualand, G3 6UD",2015-12-02,2020-01-27 00:00:00,G3 6UD,-4.2576,55.8651
7946,"888 Damian estates, Keithfurt, WF2 8EH",2014-12-04,,WF2 8EH,-1.51568,53.6353
7947,"0 Gerald highway, Oliviaside, IV1W 2UJ",2006-10-11,,IV1W 2UJ,,
7948,"060 Taylor ridge, Lake Hayleyfurt, M2 4AU",2015-03-07,2021-07-26 00:00:00,M2 4AU,-2.2374,53.4809
7949,"Flat 65, Louis square, New Teresamouth, ML92 6SA",2006-05-06,,ML92 6SA,,
795,"674 Ashleigh mall, Port Eileenport, G79 2TE",2012-01-08,,G79 2TE,-4.2231,55.771
7950,"747 Beth springs, Lake Lynnport, E9E 2FX",2009-07-22,,E9E 2FX,,
7951,"Studio 13, Mills lock, New Abdul, N7C 4SF",2018-07-31,,N7C 4SF,,
7952,"91 Reece islands, Mariestad, TN62 9YF",2015-09-22,,TN62 9YF,,
7953,"930 Parkinson centers, Collinsburgh, B2H 5ZH",2012-11-05,,B2H 5ZH,,
7954,"Studio 3, Harding ranch, Lake Mauricefurt, BS1 6DE",2008-12-19,,BS1 6DE,-2.5966,51.4552
